pred	0.6833333333333333	0.077817450199525	
real	0.9503296703296703	0.01863705162502264	
pred	0.7166666666666667	0.1016530045465127	
real	0.9812121212121212	0.010989601897350912	
pred	0.625	0.14385563751360056	
real	0.9626780626780626	0.01814615776228549	
pred	0.7416666666666667	0.09309493362512626	
real	0.9444916003536694	0.02845652001289525	
pred	0.7000000000000001	0.06168918507773917	
real	0.9833333333333332	0.014907119849998603	
pred	0.6500000000000001	0.13570801990548187	
real	1.0	0.0	
